Date,User,Tweet
2022-09-22 22:11:43+00:00,JoeToplyn,"Today social media videos showed long lines of cars at border checkpoints trying to leave Russia. Vladimir Putin dismissed the videos, saying that those people were all in line to see Queen Elizabeth II's coffin."
2022-09-21 21:45:16+00:00,JoeToplyn,"Today a lot of Russians tried to buy plane tickets out of Russia so they won't have to fight in Ukraine. They want to leave so bad, they're like, ""Hey, Ron DeSantis, any seats left? We'll fly anywhere. Martha's Vineyard…Delaware…"""
2022-09-20 23:10:39+00:00,JoeToplyn,"An executive at food company Beyond Meat has been accused of biting a man’s nose in a fight. In his defense, the executive said it was all to promote Beyond Meat's newest product: nasal cartilage burgers."
2022-09-19 23:13:31+00:00,JoeToplyn,"An Idaho man broke a Guinness World Record by riding a unicycle for 30 miles while juggling. No word on what he was juggling, but I think we can rule out multiple girlfriends."
2022-09-18 18:25:55+00:00,JoeToplyn,"The Japanese emperor and other world leaders will be riding to Queen Elizabeth's funeral on a bus. And this is a surprise: Also on the bus, thanks to Ron DeSantis, will be 50 illegal immigrants from Venezuela."
2022-09-16 14:22:17+00:00,JoeToplyn,"Tomorrow in Brooklyn is the third annual BagelFest, a celebration of New York's iconic food item. Some people think bagels are great. Other people think a bagel is a big zero."
2022-09-16 01:53:51+00:00,JoeToplyn,"The newest Victoria's Secret model is professional race car driver Toni Breidinger. She'd be great in their fashion show: She's attractive, she's confident, and she and her pit crew can change her bustier 8 times in 6 seconds."
2022-09-15 02:28:37+00:00,JoeToplyn,"King Charles III wants to reduce the financial burden of the monarchy on the U.K. In fact, to earn some income, the Beefeaters just signed a sponsorship deal with Hamburger Helper."
2022-09-12 01:59:16+00:00,JoeToplyn,"A new study says that math and reading scores for America’s 9-year-olds fell during the pandemic. On the bright side, the study says that 9-year-olds got perfect scores for reading ""N"" and ""95."""
2022-09-08 21:58:41+00:00,JoeToplyn,"A man in China was found safe after he was trapped up in the sky in a hydrogen balloon for two days. Even worse, flying in a hydrogen balloon right next to him was a crying baby."
2022-09-07 20:43:37+00:00,JoeToplyn,"Today former President Obama and former first lady Michelle Obama returned to the White House for the unveiling of their official portraits. Later, President Biden went to the FBI for the unveiling of former President Trump's official Wanted poster."
2022-09-06 23:24:00+00:00,JoeToplyn,"NASA's James Webb Space Telescope captured its first direct images of a planet beyond our solar system. The planet appears to have 12 times the mass of Jupiter, but you know the expression, the space camera adds 10 masses of Jupiter."
2022-09-05 20:27:53+00:00,JoeToplyn,"Premiering this week on Disney+ is the new ""Pinocchio"" movie. But they've updated it a little bit. In this version, instead of his nose, every time Pinocchio tells a lie his Twitter followers grow."
2022-08-30 21:31:35+00:00,JoeToplyn,"Animal cookies sold at Target are being recalled because they may contain pieces of metal. Here's what happened: Before they made some of the animal cookies, they forgot to take off the leash."
2022-08-29 21:37:28+00:00,JoeToplyn,"Today NASA delayed the launch of its Artemis 1 moon rocket. And unfortunately, NASA says the next moon rocket flight will probably also be delayed because it's scheduled to depart from LaGuardia Airport."
2022-08-28 20:09:30+00:00,JoeToplyn,On Monday NASA plans to launch the most powerful rocket ever assembled from Kennedy Space Center. Engineers say the rocket will leave Florida faster than a box of documents from Mar-a-Lago.
2022-08-26 21:57:31+00:00,JoeToplyn,"Today researchers said that President Biden's student loan cancellation program would cost $600 billion over the next ten years. To put that in perspective, the only other thing in education that costs $600 billion is an economics textbook."
2022-08-25 21:41:29+00:00,JoeToplyn,The Oregon Geographic Names Board is changing the name of a mountain in Oregon that refers to a symbol of the Nazi Party--Swastika Mountain. They also told the Ku Klux Klan that next on the list is Mount Hood.
2022-08-24 22:28:00+00:00,JoeToplyn,Senator Mitch McConnell called President Biden’s decision to cancel some student debt “a slap in the face to working Americans.” McConnell said the decision is so bad it's like working Americans told a joke about Will Smith's wife.
2022-08-23 21:34:14+00:00,JoeToplyn,"The National Archives identified over 100 documents with classified markings in the first 15 boxes they got from Mar-a-Lago. That's unbelievable. Inside his private residence, Donald Trump actually had some reading material?"
2022-08-22 21:30:22+00:00,JoeToplyn,"Over the weekend, nine people were arrested after they caused a panic at the Kentucky State Fair. Authorities say they'll be charged with disturbing the peace and disorderly corndog."
2022-08-21 15:56:33+00:00,JoeToplyn,"Because of concerns about E. coli, Wendy’s removed the romaine lettuce from its sandwiches in four states. Wendy's patrons applauded the move, saying that it will help protect them from eating a vegetable."
2022-08-19 23:21:29+00:00,JoeToplyn,"Officials are telling New Yorkers that if they see a spotted lanternfly they should kill it. Which explains why Party City stores in New York are all sold out of cockroach costumes, size extra-extra-small."
2022-08-18 20:45:36+00:00,JoeToplyn,"Recently the U.S. Army announced prototypes for the bra that it’s calling the ""Army Tactical Brassiere."" For security reasons, the prototypes are classified Victoria's Top Secret."
2022-08-18 00:27:37+00:00,JoeToplyn,"Today the director of the CDC said the organization's Covid-19 performance ""did not reliably meet expectations."" She said that's why she's changing the CDC to a C-, a D-, and an F."
2022-08-16 23:09:39+00:00,JoeToplyn,"A new study in The Lancet says that people who have close contact with their pets can give them monkeypox. And dogs are like, ""So, just for now, instead of man's best friend, can we be more like man's casual acquaintance?"""
2022-08-15 21:54:35+00:00,JoeToplyn,Three men just broke a world record by traveling to all 50 states in five days. They did it by hiding in a piece of checked luggage on an American Airlines flight from New York to LA.
2022-08-14 14:38:57+00:00,JoeToplyn,"This week, poliovirus was detected in wastewater samples in New York City. The good news is the poliovirus didn't get very far because it was immediately mugged by the coronavirus and monkeypox."
2022-08-12 21:14:29+00:00,JoeToplyn,"The search warrant for former President Trump's Mar-a-Lago home shows that the FBI recovered 11 sets of classified documents. In his defense, Trump said that ""classified documents"" means that he ""made the documents classy."""
2022-08-11 21:50:33+00:00,JoeToplyn,"Today in Germany, 31 people were injured on a roller coaster at a Legoland amusement park. But everybody’s okay because park officials quickly took the roller coaster apart and used the pieces to build a hospital."
2022-08-10 21:57:39+00:00,JoeToplyn,"A Kansas man convicted of performing illegal autopsies has been fined more than $700,000. $700,000 for illegal autopsies! That’s a stiff punishment."
2022-08-09 23:22:56+00:00,JoeToplyn,"Today the FBI executed a search warrant at former President Trump's home, Mar-a-Lago. Some good news for Trump, though: they actually found those 11,000 votes he was looking for in Georgia."
2022-08-08 22:17:39+00:00,JoeToplyn,"The Casper mattress company is looking to hire people with ""exceptional sleeping ability"" to demonstrate its mattresses. ""Exceptional sleeping ability""...so basically they're looking for people who don't watch the news."
2022-08-08 03:42:41+00:00,JoeToplyn,A CDC study said that last summer dozens of people got sick from bacteria and the norovirus at a splash park in Kansas. But splash park officials say the water is safe this year because heat waves and global warming boiled it.
2022-08-05 22:18:30+00:00,JoeToplyn,"Fashion company Balenciaga is selling the world's most expensive garbage bag; it costs almost $1,800. So finally lazy people can have the perfect excuse not to take out the trash."
2022-08-04 17:27:34+00:00,JoeToplyn,"Insiders say that Warner Bros. canceled ""Batgirl"" so it can write the movie off as a tax loss. Which makes sense because in the movie's origin story, the future Batgirl is bitten by a radioactive accountant."
2022-08-03 21:52:26+00:00,JoeToplyn,"A new report says that home affordability in the U.S. is the worst it's been since 1989. On the plus side, an affordable house just became vacant in a nice neighborhood in Kabul, Afghanistan. Needs some repairs. No balcony."
2022-08-02 21:45:33+00:00,JoeToplyn,French's teamed up with a New York bakery to create a mustard doughnut. They say the mustard doughnut is perfect for dessert lovers looking for a fun new way to induce vomiting.
2022-08-01 22:06:18+00:00,JoeToplyn,"A passenger who flew into Darwin Airport in Australia was fined over $1,800 after a police dog found two McMuffins in his bag. To put that in perspective, $1,800 is also what two McMuffins cost at the airport McDonald's."
2022-07-30 19:47:38+00:00,JoeToplyn,"Today President Biden tested positive for Covid-19 again, in a “rebound” case of Covid. The president is in good spirits, though, because he forgot he had Covid the first time."
2022-07-29 21:25:04+00:00,JoeToplyn,"Because of supply-chain issues, Hershey says it won't be able to deliver enough candy for Halloween. You can tell they feel bad about it because they're renaming their Jolly Rancher candy Subdued and Apologetic Rancher."
2022-07-28 23:08:29+00:00,JoeToplyn,Today JetBlue Airways agreed to buy Spirit Airlines for $3.8 billion. JetBlue would have paid only $3.0 billion but it also wanted to check two suitcases.
